config,symbol,timeframe,bars,start,end,trades,wins,losses,win_rate,total_R,expectancy_R,profit_factor,total_pnl,return_pct,max_drawdown,max_drawdown_pct,avg_bars_held,buy_trades,sell_trades,buy_R,sell_R,tp_exits,sl_exits,unresolved,avg_sl_points,setups_detected,setups_entered,rejected_stops
atr_live_spread,us100,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,203,113,90,55.66502463054187,15.830275514849392,0.07798165278250932,1.1690026273043654,1583.0275514849395,15.830275514849395,-915.5598547108693,-9.155598547108694,6.216748768472907,115,88,14.248282127806174,1.581993387043224,113,90,0,924.8995073891626,506,213,0
atr_live_spread,us100,H4,14187,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,182,111,71,60.98901098901099,30.439175307991782,0.16724821597797682,1.3878289205731649,3043.917530799178,30.439175307991782,-841.8984827095937,-8.418984827095938,7.021978021978022,133,49,24.13029322248292,6.308882085508865,111,70,1,1473.4978021978009,392,195,0
atr_live_spread,us100,D1,2897,2015-04-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,52,28,24,53.84615384615385,3.361061768994305,0.06463580324989047,1.1379728659016188,336.1061768994306,3.361061768994306,-726.1870923633542,-7.261870923633541,5.903846153846154,41,11,8.42559032084076,-5.064528551846454,28,24,0,3307.892307692307,80,55,0
atr_live_spread,us30,M5,21299,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,217,118,99,54.377880184331794,-18.99649509363573,-0.08754145204440428,0.8490543230534678,-1899.6495093635724,-18.996495093635723,-3324.8989831936306,-33.248989831936306,5.640552995391705,124,93,-26.708455137130297,7.711960043494576,119,98,0,395.58064516129195,430,225,0
atr_live_spread,us30,M15,21855,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,205,108,97,52.6829268292683,-2.4374352172241425,-0.011889927888898255,0.9764648930896868,-243.7435217224139,-2.437435217224139,-1594.811410240567,-15.94811410240567,7.1414634146341465,111,94,0.6552574781618854,-3.0926926953860256,109,96,0,654.168780487803,436,213,0
atr_live_spread,us30,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,210,122,88,58.0952380952381,27.422005941204773,0.13058098067240367,1.3027885211583021,2742.200594120477,27.42200594120477,-831.9641750524806,-8.319641750524806,5.819047619047619,121,89,18.93809614226895,8.48390979893582,122,88,0,1120.4561904761906,502,218,0
atr_live_spread,us30,H4,14102,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,161,84,77,52.17391304347826,4.512973472714739,0.028030891134874156,1.0577271702459272,451.29734727147434,4.512973472714743,-1288.3106477173824,-12.883106477173826,5.881987577639752,105,56,7.329910256543757,-2.8169367838290187,84,77,0,2574.2074534161457,347,164,0
atr_live_spread,us30,D1,2403,2017-05-01 00:00:00+00:00,2026-08-21 00:00:00+00:00,37,21,16,56.75675675675676,4.218375411561141,0.1140101462584092,1.2537924902166644,421.83754115611396,4.218375411561139,-650.9632117670317,-6.509632117670316,3.918918918918919,26,11,-0.2608633831076794,4.47923879466882,21,16,0,4894.940540540543,73,38,0
atr_live_spread,us500,M5,21257,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,194,110,84,56.70103092783505,2.4640812119970654,0.012701449546376626,1.0260165140615969,246.4081211997061,2.464081211997061,-2453.531696646969,-24.535316966469694,7.77319587628866,104,90,-5.493704189008017,7.957785401005081,111,83,0,66.2958762886591,413,199,0
atr_live_spread,us500,M15,21838,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,194,105,89,54.123711340206185,-3.0331708207013843,-0.015634901137636003,0.968668610467469,-303.3170820701391,-3.033170820701391,-2009.1147632378925,-20.091147632378924,6.737113402061856,109,85,10.154749665394986,-13.187920486096376,105,89,0,100.44845360824687,416,200,0
atr_live_spread,us500,H1,21826,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,209,120,89,57.41626794258373,17.96102160696594,0.08593790242567435,1.1867461325590998,1796.1021606965937,17.96102160696594,-1251.2812075540096,-12.512812075540097,7.033492822966507,124,85,7.871770838382294,10.089250768583646,120,89,0,172.97416267942538,468,217,0
atr_live_spread,us500,H4,14186,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,177,105,72,59.32203389830508,27.76540297887697,0.15686668349648006,1.3700030219116885,2776.540297887697,27.765402978876967,-1045.5582112195716,-10.455582112195716,7.728813559322034,134,43,29.524534373437625,-1.7591313945606526,106,71,0,325.4971751412432,368,184,0
atr_live_spread,us500,D1,6991,1999-02-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,103,51,52,49.51456310679612,-4.796000432608242,-0.046563110996196526,0.9119141685061987,-479.60004326082424,-4.796000432608243,-1487.425487436085,-14.874254874360847,5.262135922330097,77,26,0.0858731220907778,-4.881873554699022,51,52,0,400.41941747572776,211,107,0
atr_live_spread,xauusd,M5,20564,2026-05-10 22:00:00+00:00,2026-08-21 20:40:00+00:00,266,141,125,53.00751879699248,-11.266837018321741,-0.0423565301440667,0.9218832692057681,-1126.6837018321746,-11.266837018321747,-1830.1143473853608,-18.30114347385361,5.890977443609023,119,147,-14.110029300420496,2.8431922820987556,141,125,0,650.2834586466171,509,270,0
atr_live_spread,xauusd,M15,21007,2025-09-30 22:00:00+00:00,2026-08-21 20:30:00+00:00,233,138,95,59.227467811158796,34.5711670090156,0.14837410733483092,1.3484127135911845,3457.11670090156,34.571167009015596,-1057.9902830551455,-10.579902830551454,6.274678111587983,126,107,18.671887712865946,15.899279296149645,138,95,0,1338.856652360516,476,241,0
atr_live_spread,xauusd,H1,21516,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,259,147,112,56.75675675675676,25.464266021425136,0.09831762942635187,1.2183646407276407,2546.4266021425137,25.464266021425136,-1469.5182652640924,-14.695182652640923,5.853281853281853,144,115,11.284822117190979,14.17944390423416,147,112,0,1555.1799227799208,538,265,0
atr_live_spread,xauusd,H4,21049,2013-01-02 03:00:00+00:00,2026-08-21 18:00:00+00:00,272,141,131,51.83823529411765,1.0462294913691892,0.0038464319535631954,1.0077543055288753,104.62294913691869,1.046229491369187,-1523.1625516736858,-15.231625516736857,6.525735294117647,142,130,2.8093745642885795,-1.763145072919392,141,131,0,1676.4060294117644,572,282,0
atr_live_spread,xauusd,D1,8787,1992-08-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,120,67,53,55.833333333333336,10.612561345082819,0.08843801120902349,1.1948699536501832,1061.2561345082815,10.612561345082817,-702.0234296361614,-7.020234296361613,5.566666666666666,70,50,2.3349192840259265,8.277642061056891,67,53,0,2509.961365,237,125,0
atr_upstream,audusd,M5,20095,2026-05-17 21:05:00+00:00,2026-08-21 20:55:00+00:00,197,130,67,65.98984771573603,63.0,0.3197969543147208,1.9402985074626866,6300.0,63.0,-300.0,-3.0,4.32994923857868,92,105,34.0,29.0,130,67,0,29.38071065989844,430,198,0
atr_upstream,audusd,M15,22176,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,242,168,74,69.42148760330579,94.0,0.3884297520661157,2.27027027027027,9400.0,94.0,-500.0,-5.0,5.933884297520661,129,113,59.0,35.0,168,74,0,61.677685950413235,527,253,0
atr_upstream,audusd,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,238,175,63,73.52941176470588,112.0,0.47058823529411764,2.7777777777777777,11200.0,112.00000000000001,-600.0,-6.0,4.773109243697479,128,110,68.0,44.0,175,63,0,135.28991596638633,517,242,0
atr_upstream,audusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,301,209,92,69.43521594684385,117.0,0.38870431893687707,2.2717391304347827,11700.0,117.0,-700.0,-7.000000000000001,4.976744186046512,147,154,51.0,66.0,209,92,0,352.6362126245841,599,309,0
atr_upstream,audusd,D1,6301,2002-05-07 00:00:00+00:00,2026-08-21 00:00:00+00:00,100,64,36,64.0,28.0,0.28,1.7777777777777777,2800.0,28.000000000000004,-500.0,-5.0,4.61,52,48,16.0,12.0,64,36,0,857.6299999999993,198,100,0
atr_upstream,eurgbp,M5,20103,2026-05-17 21:05:00+00:00,2026-08-21 20:55:00+00:00,112,79,33,70.53571428571429,46.0,0.4107142857142857,2.393939393939394,4600.0,46.0,-400.0,-4.0,4.464285714285714,49,63,19.0,27.0,79,33,0,16.96428571428583,249,115,0
atr_upstream,eurgbp,M15,22176,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,150,97,53,64.66666666666666,43.156862745098195,0.28771241830065464,1.814280429152796,4315.686274509819,43.15686274509819,-300.0,-3.0,7.18,64,86,16.0,27.15686274509819,96,53,1,39.26666666666634,336,157,0
atr_upstream,eurgbp,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,169,115,54,68.04733727810651,61.0,0.3609467455621302,2.1296296296296298,6100.0,61.0,-500.0,-5.0,6.242603550295858,82,87,30.0,31.0,115,54,0,88.98224852071009,369,171,0
atr_upstream,eurgbp,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,245,161,84,65.71428571428571,77.0,0.3142857142857143,1.9166666666666667,7700.0,77.0,-400.0,-4.0,5.089795918367347,112,133,44.0,33.0,161,84,0,309.25714285714264,497,246,0
atr_upstream,eurgbp,D1,6301,2002-05-08 00:00:00+00:00,2026-08-21 00:00:00+00:00,87,64,23,73.5632183908046,41.0,0.47126436781609193,2.782608695652174,4100.0,41.0,-300.0,-3.0,4.459770114942529,38,49,12.0,29.0,64,23,0,659.6494252873565,177,88,0
atr_upstream,eurusd,M5,20103,2026-05-17 21:05:00+00:00,2026-08-21 20:55:00+00:00,204,137,67,67.15686274509804,70.0,0.3431372549019608,2.044776119402985,7000.0,70.0,-400.0,-4.0,4.828431372549019,97,107,35.0,35.0,137,67,0,32.651960784313104,459,207,0
atr_upstream,eurusd,M15,22176,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,237,154,83,64.9789029535865,71.0,0.29957805907172996,1.855421686746988,7100.0,71.0,-1000.0,-10.0,5.962025316455696,116,121,36.0,35.0,154,83,0,69.50632911392417,473,242,0
atr_upstream,eurusd,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,222,151,71,68.01801801801803,80.0,0.36036036036036034,2.1267605633802815,8000.0,80.0,-500.0,-5.0,5.423423423423423,114,108,34.0,46.0,151,71,0,155.6756756756753,493,226,0
atr_upstream,eurusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,267,176,91,65.91760299625467,85.0,0.31835205992509363,1.934065934065934,8500.0,85.0,-500.0,-5.0,5.696629213483146,129,138,45.0,40.0,176,91,0,436.97752808988787,566,275,0
atr_upstream,eurusd,D1,6307,2002-05-07 00:00:00+00:00,2026-08-21 00:00:00+00:00,86,56,30,65.11627906976744,26.0,0.3023255813953488,1.8666666666666667,2600.0,26.0,-300.0,-3.0,3.744186046511628,40,46,10.0,16.0,56,30,0,1206.2325581395346,199,88,0
atr_upstream,gbpusd,M5,20086,2026-05-17 21:05:00+00:00,2026-08-21 20:55:00+00:00,183,122,61,66.66666666666666,61.0,0.3333333333333333,2.0,6100.0,61.0,-400.0,-4.0,7.404371584699454,98,85,26.0,35.0,122,61,0,47.114754098360635,411,187,0
atr_upstream,gbpusd,M15,22174,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,245,156,89,63.6734693877551,67.0,0.27346938775510204,1.752808988764045,6700.0,67.0,-1000.0,-10.0,7.338775510204082,134,111,50.0,17.0,156,89,0,93.9795918367351,515,254,0
atr_upstream,gbpusd,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,232,157,75,67.67241379310344,82.0,0.35344827586206895,2.0933333333333333,8200.0,82.0,-600.0,-6.0,6.357758620689655,124,108,38.0,44.0,157,75,0,204.92241379310389,496,240,0
atr_upstream,gbpusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,259,151,108,58.301158301158296,43.0,0.16602316602316602,1.3981481481481481,4300.0,43.0,-1100.0,-11.0,6.162162162162162,141,118,37.0,6.0,151,108,0,567.073359073359,557,266,0
atr_upstream,gbpusd,D1,6311,2002-05-07 00:00:00+00:00,2026-08-21 00:00:00+00:00,94,66,28,70.2127659574468,38.00000000000001,0.40425531914893625,2.3571428571428577,3800.000000000001,38.000000000000014,-300.0,-3.0,5.297872340425532,52,42,32.00000000000001,6.0,66,28,0,1464.75,192,96,0
atr_upstream,us100,M5,21307,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,246,162,84,65.85365853658537,78.0,0.3170731707317073,1.9285714285714286,7800.0,78.0,-500.0,-5.0,6.678861788617886,132,114,42.0,36.0,162,84,0,382.93495934959503,488,255,0
atr_upstream,us100,M15,21857,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,230,153,77,66.52173913043478,76.85010060362174,0.33413087218965976,2.009195037850264,7685.010060362175,76.85010060362175,-500.0,-5.0,5.178260869565217,140,90,58.85010060362175,18.0,153,76,1,467.3695652173916,487,237,0
atr_upstream,us100,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,202,128,74,63.366336633663366,54.0,0.26732673267326734,1.7297297297297298,5400.0,54.0,-500.0,-5.0,5.757425742574258,115,87,37.0,17.0,128,74,0,809.8514851485137,506,211,0
atr_upstream,us100,H4,14187,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,184,130,54,70.65217391304348,75.99999999999999,0.4130434782608695,2.407407407407407,7599.999999999998,75.99999999999997,-300.0,-3.0,6.336956521739131,136,48,61.999999999999986,14.0,130,54,0,1400.7771739130421,392,197,0
atr_upstream,us100,D1,2897,2015-04-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,51,38,13,74.50980392156863,25.000000000000004,0.49019607843137264,2.9230769230769234,2500.0000000000005,25.000000000000007,-200.0,-2.0,4.568627450980392,41,10,21.000000000000004,4.0,38,13,0,2810.686274509803,80,54,0
atr_upstream,us30,M5,21299,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,209,140,69,66.98564593301435,71.0,0.3397129186602871,2.028985507246377,7100.0,71.0,-500.0,-5.0,4.755980861244019,117,92,35.0,36.0,140,69,0,339.9999999999993,430,216,0
atr_upstream,us30,M15,21855,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,200,129,71,64.5,58.0,0.29,1.8169014084507042,5800.0,57.99999999999999,-700.0,-7.000000000000001,7.4,111,89,29.0,29.0,129,71,0,614.2250000000007,436,209,0
atr_upstream,us30,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,217,146,71,67.2811059907834,75.0,0.3456221198156682,2.056338028169014,7500.0,75.0,-400.0,-4.0,5.0046082949308754,119,98,45.0,30.0,146,71,0,1007.1889400921646,502,223,0
atr_upstream,us30,H4,14102,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,162,102,60,62.96296296296296,42.0,0.25925925925925924,1.7,4200.0,42.0,-500.0,-5.0,5.351851851851852,102,60,30.0,12.0,102,60,0,2552.641975308641,347,167,0
atr_upstream,us30,D1,2403,2017-05-01 00:00:00+00:00,2026-08-21 00:00:00+00:00,34,24,10,70.58823529411765,14.0,0.4117647058823529,2.4,1400.0,14.000000000000002,-200.0,-2.0,5.647058823529412,24,10,8.0,6.0,24,10,0,4933.882352941173,73,37,0
atr_upstream,us500,M5,21257,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,188,129,59,68.61702127659575,70.0,0.3723404255319149,2.1864406779661016,7000.0,70.0,-500.0,-5.0,6.287234042553192,101,87,33.0,37.0,129,59,0,58.55319148936147,413,194,0
atr_upstream,us500,M15,21838,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,186,125,61,67.20430107526882,64.0,0.34408602150537637,2.0491803278688523,6400.0,64.0,-500.0,-5.0,6.311827956989247,105,81,39.0,25.0,125,61,0,94.28494623655902,416,191,0
atr_upstream,us500,H1,21826,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,203,144,59,70.93596059113301,85.0,0.4187192118226601,2.440677966101695,8500.0,85.0,-500.0,-5.0,6.0492610837438425,119,84,47.0,38.0,144,59,0,157.91133004926112,468,210,0
atr_upstream,us500,H4,14186,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,184,124,60,67.3913043478261,64.0000000000001,0.3478260869565223,2.0666666666666687,6400.00000000001,64.0000000000001,-1200.0,-12.0,6.864130434782608,137,47,57.000000000000114,7.0,124,60,0,318.4456521739133,368,192,0
atr_upstream,us500,D1,6991,1999-02-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,94,64,30,68.08510638297872,34.0,0.3617021276595745,2.1333333333333333,3400.0,34.0,-300.0,-3.0,5.053191489361702,70,24,30.0,4.0,64,30,0,383.38297872340416,211,95,0
atr_upstream,xauusd,M5,20564,2026-05-10 22:00:00+00:00,2026-08-21 20:40:00+00:00,260,172,88,66.15384615384615,84.0,0.3230769230769231,1.9545454545454546,8400.0,84.0,-900.0,-9.0,4.719230769230769,120,140,34.0,50.0,172,88,0,578.2653846153886,509,264,0
atr_upstream,xauusd,M15,21007,2025-09-30 22:00:00+00:00,2026-08-21 20:30:00+00:00,230,165,65,71.73913043478261,99.99999999999997,0.43478260869565205,2.538461538461538,9999.999999999996,99.99999999999997,-600.0,-6.0,5.226086956521739,130,100,55.999999999999964,44.0,165,65,0,1308.6260869565217,476,235,0
atr_upstream,xauusd,H1,21516,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,258,176,82,68.21705426356588,94.00000000000003,0.3643410852713179,2.1463414634146343,9400.000000000002,94.00000000000001,-600.0,-6.0,5.333333333333333,140,118,54.00000000000002,40.0,176,82,0,1399.042635658914,538,262,0
atr_upstream,xauusd,H4,21049,2013-01-02 03:00:00+00:00,2026-08-21 18:00:00+00:00,273,178,95,65.2014652014652,83.0,0.304029304029304,1.8736842105263158,8300.0,83.0,-700.0,-7.000000000000001,5.0366300366300365,145,128,53.00000000000001,30.0,178,95,0,1451.0344322344324,572,280,0
atr_upstream,xauusd,D1,8787,1992-08-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,116,79,37,68.10344827586206,42.0,0.3620689655172414,2.135135135135135,4200.0,42.0,-300.0,-3.0,4.801724137931035,67,49,23.000000000000004,19.0,79,37,0,2060.5681637931057,237,119,0
bar_close_spread,audusd,M5,20095,2026-05-17 21:05:00+00:00,2026-08-21 20:55:00+00:00,5,3,2,60.0,0.26240378690371613,0.052480757380743225,1.1256120158605967,26.240378690371614,0.26240378690371613,-105.38116591928338,-1.0538116591928337,637.6,3,2,-1.1971103831367509,1.459514170040467,3,2,0,302.9999999999977,5,5,0
bar_close_spread,audusd,M15,22176,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,16,10,6,62.5,0.8147676532452652,0.05092297832782908,1.129093011164708,81.47676532452653,0.8147676532452652,-318.41418597113807,-3.1841418597113806,81.0,12,4,1.5737099946009074,-0.7589423413556424,10,6,0,340.4999999999991,26,16,0
bar_close_spread,audusd,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,98,60,38,61.224489795918366,-5.2753314431417095,-0.05382991268511948,0.8674606259936298,-527.5331443141706,-5.275331443141706,-816.8317314568285,-8.168317314568284,17.918367346938776,46,52,-0.3571584446619984,-4.91817299847971,60,38,0,328.9489795918358,166,101,4
bar_close_spread,audusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,250,161,89,64.4,-6.972758173918089,-0.027891032695672356,0.9220692977872642,-697.2758173918087,-6.972758173918087,-1848.8817809443553,-18.488817809443553,8.264,115,135,-11.815877217176887,4.843119043258798,163,87,0,579.6839999999995,485,257,29
bar_close_spread,audusd,D1,6301,2002-05-07 00:00:00+00:00,2026-08-21 00:00:00+00:00,58,35,23,60.3448275862069,-10.137693798144912,-0.17478782410594676,0.5688511665293898,-1013.7693798144912,-10.137693798144912,-1254.2599037832733,-12.542599037832733,3.189655172413793,36,22,-7.191629920698404,-2.9460638774465107,35,23,0,837.1120689655182,216,58,16
bar_close_spread,eurgbp,M5,20103,2026-05-17 21:05:00+00:00,2026-08-21 20:55:00+00:00,0,0,0,,0.0,,,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0,0,0,,0,0,0
bar_close_spread,eurgbp,M15,22176,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,4,3,1,75.0,0.4681912250366973,0.11704780625917433,1.4500442783298502,46.81912250366973,0.46819122503669736,-104.03225806451519,-1.040322580645152,149.75,2,2,1.2116388056818266,-0.7434475806451293,3,1,0,317.4999999999983,6,4,0
bar_close_spread,eurgbp,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,37,25,12,67.56756756756756,5.517911400736268,0.14913274056043968,1.4541746731445124,551.7911400736267,5.517911400736267,-447.1197965645424,-4.471197965645424,26.783783783783782,20,17,0.3771380262811498,5.140773374455119,26,11,0,298.35135135135187,55,37,1
bar_close_spread,eurgbp,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,203,120,83,59.11330049261084,-18.371926073878438,-0.09050209888610068,0.7835109549691878,-1837.192607387843,-18.37192607387843,-2341.656238248491,-23.416562382484905,10.832512315270936,102,101,-2.030546626292065,-16.341379447586366,121,82,0,544.7463054187191,358,210,17
bar_close_spread,eurgbp,D1,6301,2002-05-08 00:00:00+00:00,2026-08-21 00:00:00+00:00,56,40,16,71.42857142857143,7.868925639529784,0.14051652927731756,1.4805267626245286,786.8925639529784,7.868925639529785,-474.1764134666464,-4.741764134666464,5.089285714285714,21,35,3.7388215357997456,4.130104103730038,40,16,0,730.1428571428575,183,58,19
bar_close_spread,eurusd,M5,20103,2026-05-17 21:05:00+00:00,2026-08-21 20:55:00+00:00,7,4,3,57.14285714285714,-1.0522505404811604,-0.15032150578302292,0.6644881792990898,-105.22505404811602,-1.0522505404811602,-104.65116279069662,-1.0465116279069662,176.85714285714286,5,2,-2.0300233953032345,0.9777728548220743,4,3,0,303.7142857142802,7,7,0
bar_close_spread,eurusd,M15,22176,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,21,15,6,71.42857142857143,3.2922077683804067,0.1567717984943051,1.593576500058715,329.2207768380408,3.2922077683804085,-175.25512844961486,-1.7525512844961486,36.19047619047619,12,9,-0.4817447369054049,3.7739525052858127,15,5,1,232.19047619047683,30,21,1
bar_close_spread,eurusd,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,96,52,44,54.166666666666664,-13.884533524974863,-0.1446305575518215,0.6793793820861785,-1388.4533524974863,-13.884533524974863,-1933.9030738760002,-19.339030738760002,20.364583333333332,50,46,-4.518101025564526,-9.366432499410335,54,42,0,423.4791666666679,189,101,9
bar_close_spread,eurusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,222,139,83,62.612612612612615,6.41779016845485,0.028908964722769596,1.0775596443063031,641.7790168454851,6.417790168454851,-718.1118345564319,-7.181118345564319,8.256756756756756,112,110,2.444608600142032,3.973181568312818,141,81,0,609.5810810810816,493,235,29
bar_close_spread,eurusd,D1,6307,2002-05-07 00:00:00+00:00,2026-08-21 00:00:00+00:00,41,24,17,58.536585365853654,-2.901759006985906,-0.0707746099264855,0.821745303346813,-290.1759006985906,-2.9017590069859063,-781.0879734621394,-7.810879734621394,1.9268292682926829,22,19,-7.607800913856041,4.7060419068701345,25,16,0,833.7926829268259,228,41,10
bar_close_spread,gbpusd,M5,20086,2026-05-17 21:05:00+00:00,2026-08-21 20:55:00+00:00,6,5,1,83.33333333333334,3.0232751109362566,0.5038791851560428,3.7930764984282774,302.3275110936257,3.0232751109362566,-108.24175824176382,-1.082417582417638,55.833333333333336,5,1,2.3514538050943368,0.6718213058419199,5,1,0,331.00000000000347,8,6,0
bar_close_spread,gbpusd,M15,22174,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,58,32,26,55.172413793103445,-8.340496605811136,-0.14380166561743338,0.7015667112792859,-834.0496605811138,-8.340496605811138,-1006.9509681146101,-10.069509681146101,26.75862068965517,37,21,-1.460387459108092,-6.880109146703044,32,26,0,304.60344827586187,82,58,2
bar_close_spread,gbpusd,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,129,65,64,50.3875968992248,-26.625868156912368,-0.20640207873575478,0.5985013681121994,-2662.5868156912366,-26.625868156912365,-2708.8541122847546,-27.08854112284755,17.25581395348837,66,63,-20.165456798925348,-6.460411357987013,67,62,0,448.92248062015557,248,136,17
bar_close_spread,gbpusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,213,114,99,53.52112676056338,-32.47607696444463,-0.1524698449034959,0.6776996725515124,-3247.607696444463,-32.47607696444463,-3273.595133645389,-32.73595133645389,6.39906103286385,116,97,-12.22957791039476,-20.246499054049874,115,98,0,671.6924882629111,547,218,29
bar_close_spread,gbpusd,D1,6311,2002-05-07 00:00:00+00:00,2026-08-21 00:00:00+00:00,19,15,4,78.94736842105263,2.179865302307712,0.11472975275303748,1.5335262867663935,217.98653023077128,2.179865302307713,-200.45885901547626,-2.004588590154763,2.0,12,7,2.2178205287410684,-0.03795522643335586,15,4,0,1137.2894736842084,216,19,26
bar_close_spread,us100,M5,21307,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,191,116,75,60.73298429319372,-19.265599742231533,-0.10086701435723315,0.741221006328749,-1926.5599742231534,-19.265599742231533,-2836.286492223422,-28.36286492223422,6.958115183246074,102,89,-9.076233291887146,-10.189366450344387,120,71,0,550.439790575916,404,192,21
bar_close_spread,us100,M15,21857,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,155,99,56,63.87096774193548,-8.174630973636168,-0.05273955466862044,0.8555765589917931,-817.4630973636167,-8.174630973636168,-1676.1988148561359,-16.761988148561358,5.2387096774193544,91,64,-3.418396601046477,-4.75623437258969,101,54,0,578.5870967741922,466,159,43
bar_close_spread,us100,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,118,70,48,59.32203389830508,-14.567826380172992,-0.1234561557641779,0.6930623001817378,-1456.7826380172992,-14.56782638017299,-1528.755258039695,-15.287552580396952,4.720338983050848,80,38,-5.900088608342103,-8.667737771830891,72,46,0,714.3135593220342,543,119,38
bar_close_spread,us100,H4,14187,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,77,42,35,54.54545454545454,-8.12664357318078,-0.10554082562572442,0.7524294077672049,-812.664357318078,-8.12664357318078,-1276.5054672840542,-12.765054672840542,6.2727272727272725,57,20,-5.790519219493923,-2.3361243536868552,45,32,0,780.0389610389598,440,79,23
bar_close_spread,us100,D1,2897,2015-04-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,9,7,2,77.77777777777779,0.4149301253888763,0.0461033472654307,1.2035481498606422,41.49301253888765,0.4149301253888764,-101.92061459667093,-1.0192061459667092,1.6666666666666667,9,0,0.4149301253888763,0.0,7,2,0,937.5555555555558,95,9,10
bar_close_spread,us30,M5,21299,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,138,84,54,60.86956521739131,-9.353884055427166,-0.06778176851758816,0.8269599977035944,-935.3884055427163,-9.353884055427162,-1337.7850993566008,-13.377850993566007,7.608695652173913,76,62,-2.527011565961626,-6.8268724894655355,88,50,0,529.391304347828,323,140,27
