fill_fraction,symbol,timeframe,bars,start,end,trades,wins,losses,win_rate,total_R,expectancy_R,profit_factor,total_pnl,return_pct,max_drawdown,max_drawdown_pct,avg_bars_held,buy_trades,sell_trades,buy_R,sell_R,tp_exits,sl_exits,unresolved,avg_sl_points,setups_detected,setups_entered,rejected_stops
0.1,xauusd,M5,20564,2026-05-10 22:00:00+00:00,2026-08-21 20:40:00+00:00,237,120,117,50.63291139240506,3.0,0.012658227848101266,1.0256410256410255,300.0,3.0,-1300.0,-13.0,4.274261603375527,99,138,-1.0,4.0,120,117,0,528.5059071729991,536,237,0
0.2,xauusd,M5,20564,2026-05-10 22:00:00+00:00,2026-08-21 20:40:00+00:00,240,123,117,51.24999999999999,6.0,0.025,1.0512820512820513,600.0,6.0,-1300.0,-13.0,4.7375,100,140,2.0,4.0,123,117,0,522.5525000000014,536,241,0
0.3,xauusd,M5,20564,2026-05-10 22:00:00+00:00,2026-08-21 20:40:00+00:00,239,128,111,53.55648535564853,17.0,0.07112970711297072,1.1531531531531531,1700.0,17.0,-1300.0,-13.0,4.598326359832636,100,139,6.0,11.0,128,111,0,509.45941422593785,536,240,0
0.4,xauusd,M5,20564,2026-05-10 22:00:00+00:00,2026-08-21 20:40:00+00:00,243,135,108,55.55555555555556,27.0,0.1111111111111111,1.25,2700.0,27.0,-1300.0,-13.0,4.296296296296297,102,141,6.0,21.0,135,108,0,501.90452674896943,536,244,0
0.5,xauusd,M5,20564,2026-05-10 22:00:00+00:00,2026-08-21 20:40:00+00:00,241,140,101,58.09128630705395,39.0,0.16182572614107885,1.386138613861386,3900.0,39.0,-800.0,-8.0,4.149377593360996,104,137,12.0,27.0,140,101,0,498.63278008299164,536,242,0
0.75,xauusd,M5,20564,2026-05-10 22:00:00+00:00,2026-08-21 20:40:00+00:00,245,153,92,62.44897959183674,61.0,0.24897959183673468,1.6630434782608696,6100.0,61.0,-800.0,-8.0,3.857142857142857,108,137,24.0,37.0,153,92,0,482.2663265306145,536,247,0
1.0,xauusd,M5,20564,2026-05-10 22:00:00+00:00,2026-08-21 20:40:00+00:00,242,163,79,67.35537190082644,84.0,0.34710743801652894,2.0632911392405062,8400.0,84.0,-700.0,-7.000000000000001,3.475206611570248,108,134,38.0,46.0,163,79,0,453.67355371901175,536,244,0
0.0,xauusd,M15,21007,2025-09-30 22:00:00+00:00,2026-08-21 20:30:00+00:00,121,62,59,51.2396694214876,3.0,0.024793388429752067,1.0508474576271187,300.0,3.0,-1000.0,-10.0,2.5289256198347108,67,54,3.0,0.0,62,59,0,631.6859504132262,608,121,0
0.1,xauusd,M15,21007,2025-09-30 22:00:00+00:00,2026-08-21 20:30:00+00:00,128,66,62,51.5625,4.0,0.03125,1.064516129032258,400.0,4.0,-1000.0,-10.0,2.3515625,72,56,2.0,2.0,66,62,0,634.6296875000032,608,128,0
0.2,xauusd,M15,21007,2025-09-30 22:00:00+00:00,2026-08-21 20:30:00+00:00,133,73,60,54.88721804511278,13.0,0.09774436090225563,1.2166666666666666,1300.0,13.0,-800.0,-8.0,2.338345864661654,74,59,14.0,-1.0,73,60,0,618.2360902255645,608,133,0
0.3,xauusd,M15,21007,2025-09-30 22:00:00+00:00,2026-08-21 20:30:00+00:00,135,77,58,57.03703703703704,19.0,0.14074074074074075,1.3275862068965518,1900.0,19.0,-800.0,-8.0,2.3185185185185184,74,61,20.0,-1.0,77,58,0,601.5688888888925,608,135,0
0.4,xauusd,M15,21007,2025-09-30 22:00:00+00:00,2026-08-21 20:30:00+00:00,141,84,57,59.57446808510638,27.0,0.19148936170212766,1.4736842105263157,2700.0,27.0,-900.0,-9.0,2.1843971631205674,77,64,23.0,4.0,84,57,0,581.7304964539056,608,141,0
0.5,xauusd,M15,21007,2025-09-30 22:00:00+00:00,2026-08-21 20:30:00+00:00,144,91,53,63.19444444444444,38.0,0.2638888888888889,1.7169811320754718,3800.0,38.0,-700.0,-7.000000000000001,2.0277777777777777,80,64,26.0,12.0,91,53,0,577.1770833333344,608,144,0
0.75,xauusd,M15,21007,2025-09-30 22:00:00+00:00,2026-08-21 20:30:00+00:00,146,100,46,68.4931506849315,54.0,0.3698630136986301,2.1739130434782608,5400.0,54.0,-400.0,-4.0,1.8972602739726028,79,67,37.0,17.0,100,46,0,558.9657534246629,608,146,0
1.0,xauusd,M15,21007,2025-09-30 22:00:00+00:00,2026-08-21 20:30:00+00:00,143,105,38,73.42657342657343,67.0,0.46853146853146854,2.763157894736842,6700.0,67.0,-300.0,-3.0,2.055944055944056,76,67,40.0,27.0,105,38,0,548.8251748251756,608,143,0
0.0,xauusd,H1,21516,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,138,69,69,50.0,0.0,0.0,1.0,0.0,0.0,-1100.0,-11.0,4.260869565217392,73,65,1.0,-1.0,69,69,0,596.2753623188395,618,139,0
0.1,xauusd,H1,21516,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,143,73,70,51.048951048951054,3.0,0.02097902097902098,1.042857142857143,300.0,3.0,-1100.0,-11.0,4.048951048951049,75,68,-1.0,4.0,73,70,0,589.2174825174801,618,143,0
0.2,xauusd,H1,21516,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,147,77,70,52.38095238095239,7.0,0.047619047619047616,1.1,700.0,7.000000000000001,-1100.0,-11.0,4.258503401360544,79,68,1.0,6.0,77,70,0,580.1469387755089,618,148,0
0.3,xauusd,H1,21516,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,152,83,69,54.60526315789473,14.0,0.09210526315789473,1.2028985507246377,1400.0,14.000000000000002,-700.0,-7.000000000000001,3.9934210526315788,82,70,4.0,10.0,83,69,0,565.1368421052634,618,152,0
0.4,xauusd,H1,21516,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,155,86,69,55.483870967741936,17.0,0.10967741935483871,1.2463768115942029,1700.0,17.0,-900.0,-9.0,3.8193548387096774,84,71,8.0,9.0,86,69,0,550.8141935483866,618,155,0
0.5,xauusd,H1,21516,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,160,95,65,59.375,30.0,0.1875,1.4615384615384615,3000.0,30.0,-600.0,-6.0,3.6125,88,72,16.0,14.0,95,65,0,536.6812499999985,618,160,0
0.75,xauusd,H1,21516,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,156,103,53,66.02564102564102,50.0,0.32051282051282054,1.9433962264150944,5000.0,50.0,-300.0,-3.0,3.230769230769231,86,70,28.0,22.0,103,53,0,506.3173076923081,618,156,0
1.0,xauusd,H1,21516,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,159,111,48,69.81132075471697,63.0,0.39622641509433965,2.3125,6300.0,63.0,-400.0,-4.0,3.138364779874214,87,72,33.0,30.0,111,48,0,503.6477987421399,618,159,0
0.0,xauusd,H4,21049,2013-01-02 03:00:00+00:00,2026-08-21 18:00:00+00:00,136,66,70,48.529411764705884,-4.0,-0.029411764705882353,0.9428571428571428,-400.0,-4.0,-1600.0,-16.0,3.375,75,61,7.0,-11.0,66,70,0,633.8455882352935,647,137,0
0.1,xauusd,H4,21049,2013-01-02 03:00:00+00:00,2026-08-21 18:00:00+00:00,139,69,70,49.64028776978417,-1.0,-0.007194244604316547,0.9857142857142858,-100.0,-1.0,-1500.0,-15.0,3.287769784172662,78,61,10.0,-11.0,69,70,0,617.7251798561141,647,140,0
0.2,xauusd,H4,21049,2013-01-02 03:00:00+00:00,2026-08-21 18:00:00+00:00,142,69,73,48.59154929577465,-4.0,-0.028169014084507043,0.9452054794520548,-400.0,-4.0,-1900.0,-19.0,3.176056338028169,80,62,6.0,-10.0,69,73,0,614.3098591549285,647,143,0
0.3,xauusd,H4,21049,2013-01-02 03:00:00+00:00,2026-08-21 18:00:00+00:00,143,70,73,48.95104895104895,-3.0,-0.02097902097902098,0.958904109589041,-300.0,-3.0,-1800.0,-18.0,3.2867132867132867,81,62,5.0,-8.0,70,73,0,595.7888111888119,647,144,0
0.4,xauusd,H4,21049,2013-01-02 03:00:00+00:00,2026-08-21 18:00:00+00:00,145,73,72,50.3448275862069,1.0,0.006896551724137931,1.0138888888888888,100.0,1.0,-1700.0,-17.0,3.206896551724138,81,64,9.0,-8.0,73,72,0,588.0813793103442,647,146,0
0.5,xauusd,H4,21049,2013-01-02 03:00:00+00:00,2026-08-21 18:00:00+00:00,150,76,74,50.66666666666667,2.0,0.013333333333333334,1.027027027027027,200.0,2.0,-1800.0,-18.0,3.026666666666667,83,67,11.0,-9.0,76,74,0,574.3799999999993,647,151,0
0.75,xauusd,H4,21049,2013-01-02 03:00:00+00:00,2026-08-21 18:00:00+00:00,161,88,73,54.6583850931677,15.0,0.09316770186335403,1.2054794520547945,1500.0,15.0,-1500.0,-15.0,2.732919254658385,88,73,14.0,1.0,88,73,0,564.8105590062108,647,162,0
1.0,xauusd,H4,21049,2013-01-02 03:00:00+00:00,2026-08-21 18:00:00+00:00,157,103,54,65.60509554140127,49.0,0.31210191082802546,1.9074074074074074,4900.0,49.0,-800.0,-8.0,2.56687898089172,87,70,31.0,18.0,103,54,0,536.9554140127383,647,158,0
0.0,xauusd,D1,8787,1992-08-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,46,25,21,54.347826086956516,4.0,0.08695652173913043,1.1904761904761905,400.0,4.0,-400.0,-4.0,4.717391304347826,29,17,5.0,-1.0,25,21,0,556.1304347826085,269,46,0
0.1,xauusd,D1,8787,1992-08-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,50,28,22,56.00000000000001,6.0,0.12,1.2727272727272727,600.0,6.0,-400.0,-4.0,4.34,31,19,7.0,-1.0,28,22,0,560.2048000000011,269,50,0
0.2,xauusd,D1,8787,1992-08-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,50,28,22,56.00000000000001,6.0,0.12,1.2727272727272727,600.0,6.0,-400.0,-4.0,4.28,32,18,6.0,0.0,28,22,0,537.3195999999999,269,50,0
0.3,xauusd,D1,8787,1992-08-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,50,28,22,56.00000000000001,6.0,0.12,1.2727272727272727,600.0,6.0,-400.0,-4.0,4.04,32,18,6.0,0.0,28,22,0,494.1604000000001,269,50,0
0.4,xauusd,D1,8787,1992-08-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,51,30,21,58.82352941176471,9.0,0.17647058823529413,1.4285714285714286,900.0,9.0,-400.0,-4.0,3.9019607843137254,32,19,8.0,1.0,30,21,0,498.7972549019611,269,51,0
0.5,xauusd,D1,8787,1992-08-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,52,33,19,63.46153846153846,14.0,0.2692307692307692,1.736842105263158,1400.0,14.000000000000002,-400.0,-4.0,3.7115384615384617,33,19,11.0,3.0,33,19,0,516.9230576923087,269,52,0
0.75,xauusd,D1,8787,1992-08-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,55,39,16,70.9090909090909,23.0,0.41818181818181815,2.4375,2300.0,23.0,-200.0,-2.0,3.418181818181818,34,21,16.0,7.0,39,16,0,508.4000000000007,269,55,0
1.0,xauusd,D1,8787,1992-08-18 00:00:00+00:00,2026-08-21 00:00:00+00:00,53,38,15,71.69811320754717,23.0,0.4339622641509434,2.533333333333333,2300.0,23.0,-200.0,-2.0,3.207547169811321,33,20,19.0,4.0,38,15,0,492.05660377358663,269,53,0
